,Region,Country,State,City,Month,Day,Year,AvgTemperature
785327,Europe,Ireland,,Dublin,4,19,1995,37.4
785328,Europe,Ireland,,Dublin,4,20,1995,37.1
785329,Europe,Ireland,,Dublin,4,21,1995,39.3
785330,Europe,Ireland,,Dublin,4,22,1995,40.8
785331,Europe,Ireland,,Dublin,4,23,1995,45.5
785332,Europe,Ireland,,Dublin,4,24,1995,47.5
785333,Europe,Ireland,,Dublin,4,25,1995,49.4
785334,Europe,Ireland,,Dublin,4,26,1995,45.7
785335,Europe,Ireland,,Dublin,4,27,1995,43.5
785336,Europe,Ireland,,Dublin,4,28,1995,44.9
785337,Europe,Ireland,,Dublin,4,29,1995,46.8
785338,Europe,Ireland,,Dublin,4,30,1995,52.5
785339,Europe,Ireland,,Dublin,5,1,1995,52.6
785340,Europe,Ireland,,Dublin,5,2,1995,55.0
785341,Europe,Ireland,,Dublin,5,3,1995,55.4
785342,Europe,Ireland,,Dublin,5,4,1995,59.6
785343,Europe,Ireland,,Dublin,5,5,1995,52.3
785344,Europe,Ireland,,Dublin,5,6,1995,55.8
785345,Europe,Ireland,,Dublin,5,7,1995,56.2
785346,Europe,Ireland,,Dublin,5,8,1995,51.1
785347,Europe,Ireland,,Dublin,5,9,1995,46.8
785348,Europe,Ireland,,Dublin,5,10,1995,45.2
785349,Europe,Ireland,,Dublin,5,11,1995,44.9
785350,Europe,Ireland,,Dublin,5,12,1995,39.7
785351,Europe,Ireland,,Dublin,5,13,1995,41.8
785352,Europe,Ireland,,Dublin,5,14,1995,44.6
785353,Europe,Ireland,,Dublin,5,15,1995,44.3
785354,Europe,Ireland,,Dublin,5,16,1995,46.1
785355,Europe,Ireland,,Dublin,5,17,1995,43.8
785356,Europe,Ireland,,Dublin,5,18,1995,43.5
785357,Europe,Ireland,,Dublin,5,19,1995,48.1
785358,Europe,Ireland,,Dublin,5,20,1995,50.6
785359,Europe,Ireland,,Dublin,5,21,1995,50.8
785360,Europe,Ireland,,Dublin,5,22,1995,51.6
785361,Europe,Ireland,,Dublin,5,23,1995,54.0
785362,Europe,Ireland,,Dublin,5,24,1995,54.0
785363,Europe,Ireland,,Dublin,5,25,1995,52.3
785364,Europe,Ireland,,Dublin,5,26,1995,52.4
785365,Europe,Ireland,,Dublin,5,27,1995,55.1
785366,Europe,Ireland,,Dublin,5,28,1995,55.9
785367,Europe,Ireland,,Dublin,5,29,1995,54.1
785368,Europe,Ireland,,Dublin,5,30,1995,52.8
785369,Europe,Ireland,,Dublin,5,31,1995,52.1
785370,Europe,Ireland,,Dublin,6,1,1995,52.5
785371,Europe,Ireland,,Dublin,6,2,1995,52.0
785372,Europe,Ireland,,Dublin,6,3,1995,56.1
785373,Europe,Ireland,,Dublin,6,4,1995,51.6
785374,Europe,Ireland,,Dublin,6,5,1995,51.9
785375,Europe,Ireland,,Dublin,6,6,1995,57.2
785376,Europe,Ireland,,Dublin,6,7,1995,52.9
785377,Europe,Ireland,,Dublin,6,8,1995,49.0
785378,Europe,Ireland,,Dublin,6,9,1995,54.0
785379,Europe,Ireland,,Dublin,6,10,1995,54.1
785380,Europe,Ireland,,Dublin,6,11,1995,52.4
785381,Europe,Ireland,,Dublin,6,12,1995,49.6
785382,Europe,Ireland,,Dublin,6,13,1995,50.8
785383,Europe,Ireland,,Dublin,6,14,1995,56.5
785384,Europe,Ireland,,Dublin,6,15,1995,56.0
785385,Europe,Ireland,,Dublin,6,16,1995,51.8
785386,Europe,Ireland,,Dublin,6,17,1995,56.2
785387,Europe,Ireland,,Dublin,6,18,1995,56.5
785388,Europe,Ireland,,Dublin,6,19,1995,61.7
785389,Europe,Ireland,,Dublin,6,20,1995,58.1
785390,Europe,Ireland,,Dublin,6,21,1995,54.9
785391,Europe,Ireland,,Dublin,6,22,1995,58.0
785392,Europe,Ireland,,Dublin,6,23,1995,58.9
785393,Europe,Ireland,,Dublin,6,24,1995,59.1
785394,Europe,Ireland,,Dublin,6,25,1995,60.8
785395,Europe,Ireland,,Dublin,6,26,1995,61.4
785396,Europe,Ireland,,Dublin,6,27,1995,62.7
785397,Europe,Ireland,,Dublin,6,28,1995,62.5
785398,Europe,Ireland,,Dublin,6,29,1995,66.9
785399,Europe,Ireland,,Dublin,6,30,1995,64.7
785400,Europe,Ireland,,Dublin,7,1,1995,57.5
785401,Europe,Ireland,,Dublin,7,2,1995,54.9
785402,Europe,Ireland,,Dublin,7,3,1995,53.7
785403,Europe,Ireland,,Dublin,7,4,1995,60.0
785404,Europe,Ireland,,Dublin,7,5,1995,62.7
785405,Europe,Ireland,,Dublin,7,6,1995,63.5
785406,Europe,Ireland,,Dublin,7,7,1995,61.9
785407,Europe,Ireland,,Dublin,7,8,1995,57.3
785408,Europe,Ireland,,Dublin,7,9,1995,60.3
785409,Europe,Ireland,,Dublin,7,10,1995,62.3
785410,Europe,Ireland,,Dublin,7,11,1995,61.6
785411,Europe,Ireland,,Dublin,7,12,1995,60.1
785412,Europe,Ireland,,Dublin,7,13,1995,61.3
785413,Europe,Ireland,,Dublin,7,14,1995,61.3
785414,Europe,Ireland,,Dublin,7,15,1995,60.1
785415,Europe,Ireland,,Dublin,7,16,1995,56.7
785416,Europe,Ireland,,Dublin,7,17,1995,59.0
785417,Europe,Ireland,,Dublin,7,18,1995,67.7
785418,Europe,Ireland,,Dublin,7,19,1995,69.9
785419,Europe,Ireland,,Dublin,7,20,1995,65.5
785420,Europe,Ireland,,Dublin,7,21,1995,57.7
785421,Europe,Ireland,,Dublin,7,22,1995,56.9
785422,Europe,Ireland,,Dublin,7,23,1995,61.3
785423,Europe,Ireland,,Dublin,7,24,1995,62.5
785424,Europe,Ireland,,Dublin,7,25,1995,62.4
785425,Europe,Ireland,,Dublin,7,26,1995,62.3
785426,Europe,Ireland,,Dublin,7,27,1995,64.5
785427,Europe,Ireland,,Dublin,7,28,1995,68.3
785428,Europe,Ireland,,Dublin,7,29,1995,62.8
785429,Europe,Ireland,,Dublin,7,30,1995,63.4
785430,Europe,Ireland,,Dublin,7,31,1995,64.2
785431,Europe,Ireland,,Dublin,8,1,1995,67.0
785432,Europe,Ireland,,Dublin,8,2,1995,67.8
785433,Europe,Ireland,,Dublin,8,3,1995,67.0
785434,Europe,Ireland,,Dublin,8,4,1995,62.8
785435,Europe,Ireland,,Dublin,8,5,1995,60.5
785436,Europe,Ireland,,Dublin,8,6,1995,61.1
785437,Europe,Ireland,,Dublin,8,7,1995,58.0
785438,Europe,Ireland,,Dublin,8,8,1995,58.5
785439,Europe,Ireland,,Dublin,8,9,1995,59.7
785440,Europe,Ireland,,Dublin,8,10,1995,64.7
785441,Europe,Ireland,,Dublin,8,11,1995,67.1
785442,Europe,Ireland,,Dublin,8,12,1995,65.3
785443,Europe,Ireland,,Dublin,8,13,1995,61.5
785444,Europe,Ireland,,Dublin,8,14,1995,65.0
785445,Europe,Ireland,,Dublin,8,15,1995,65.9
785446,Europe,Ireland,,Dublin,8,16,1995,66.2
785447,Europe,Ireland,,Dublin,8,17,1995,63.2
785448,Europe,Ireland,,Dublin,8,18,1995,63.7
785449,Europe,Ireland,,Dublin,8,19,1995,66.2
785450,Europe,Ireland,,Dublin,8,20,1995,66.8
785451,Europe,Ireland,,Dublin,8,21,1995,66.7
785452,Europe,Ireland,,Dublin,8,22,1995,64.2
785453,Europe,Ireland,,Dublin,8,23,1995,60.1
785454,Europe,Ireland,,Dublin,8,24,1995,64.4
785455,Europe,Ireland,,Dublin,8,25,1995,62.5
785456,Europe,Ireland,,Dublin,8,26,1995,61.6
785457,Europe,Ireland,,Dublin,8,27,1995,57.1
785458,Europe,Ireland,,Dublin,8,28,1995,57.4
785459,Europe,Ireland,,Dublin,8,29,1995,64.1
785460,Europe,Ireland,,Dublin,8,30,1995,62.1
785461,Europe,Ireland,,Dublin,8,31,1995,60.3
785462,Europe,Ireland,,Dublin,9,1,1995,60.3
785463,Europe,Ireland,,Dublin,9,2,1995,55.4
785464,Europe,Ireland,,Dublin,9,3,1995,53.3
785465,Europe,Ireland,,Dublin,9,4,1995,54.2
785466,Europe,Ireland,,Dublin,9,5,1995,52.9
785467,Europe,Ireland,,Dublin,9,6,1995,55.7
785468,Europe,Ireland,,Dublin,9,7,1995,57.1
785469,Europe,Ireland,,Dublin,9,8,1995,56.4
785470,Europe,Ireland,,Dublin,9,9,1995,56.4
785471,Europe,Ireland,,Dublin,9,10,1995,53.6
785472,Europe,Ireland,,Dublin,9,11,1995,51.9
785473,Europe,Ireland,,Dublin,9,12,1995,54.8
785474,Europe,Ireland,,Dublin,9,13,1995,56.1
785475,Europe,Ireland,,Dublin,9,14,1995,55.5
785476,Europe,Ireland,,Dublin,9,15,1995,56.4
785477,Europe,Ireland,,Dublin,9,16,1995,52.6
785478,Europe,Ireland,,Dublin,9,17,1995,54.1
785479,Europe,Ireland,,Dublin,9,18,1995,57.7
785480,Europe,Ireland,,Dublin,9,19,1995,55.5
785481,Europe,Ireland,,Dublin,9,20,1995,53.7
785482,Europe,Ireland,,Dublin,9,21,1995,54.3
785483,Europe,Ireland,,Dublin,9,22,1995,55.0
785484,Europe,Ireland,,Dublin,9,23,1995,54.9
785485,Europe,Ireland,,Dublin,9,24,1995,51.2
785486,Europe,Ireland,,Dublin,9,25,1995,56.6
785487,Europe,Ireland,,Dublin,9,26,1995,55.3
785488,Europe,Ireland,,Dublin,9,27,1995,49.0
785489,Europe,Ireland,,Dublin,9,28,1995,47.8
785490,Europe,Ireland,,Dublin,9,29,1995,49.2
785491,Europe,Ireland,,Dublin,9,30,1995,54.6
785492,Europe,Ireland,,Dublin,10,1,1995,54.9
785493,Europe,Ireland,,Dublin,10,2,1995,58.3
785494,Europe,Ireland,,Dublin,10,3,1995,56.4
785495,Europe,Ireland,,Dublin,10,4,1995,55.0
785496,Europe,Ireland,,Dublin,10,5,1995,52.7
785497,Europe,Ireland,,Dublin,10,6,1995,58.7
785498,Europe,Ireland,,Dublin,10,7,1995,55.8
785499,Europe,Ireland,,Dublin,10,8,1995,63.2
785500,Europe,Ireland,,Dublin,10,9,1995,57.7
785501,Europe,Ireland,,Dublin,10,10,1995,54.2
785502,Europe,Ireland,,Dublin,10,11,1995,56.7
785503,Europe,Ireland,,Dublin,10,12,1995,60.4
785504,Europe,Ireland,,Dublin,10,13,1995,58.4
785505,Europe,Ireland,,Dublin,10,14,1995,58.7
785506,Europe,Ireland,,Dublin,10,15,1995,57.9
785507,Europe,Ireland,,Dublin,10,16,1995,59.5
785508,Europe,Ireland,,Dublin,10,17,1995,55.7
785509,Europe,Ireland,,Dublin,10,18,1995,49.3
785510,Europe,Ireland,,Dublin,10,19,1995,54.8
785511,Europe,Ireland,,Dublin,10,20,1995,51.0
785512,Europe,Ireland,,Dublin,10,21,1995,48.7
785513,Europe,Ireland,,Dublin,10,22,1995,57.5
785514,Europe,Ireland,,Dublin,10,23,1995,58.4
785515,Europe,Ireland,,Dublin,10,24,1995,55.5
785516,Europe,Ireland,,Dublin,10,25,1995,50.5
785517,Europe,Ireland,,Dublin,10,26,1995,54.7
785518,Europe,Ireland,,Dublin,10,27,1995,44.9
785519,Europe,Ireland,,Dublin,10,28,1995,41.6
785520,Europe,Ireland,,Dublin,10,29,1995,46.4
785521,Europe,Ireland,,Dublin,10,30,1995,55.3
785522,Europe,Ireland,,Dublin,10,31,1995,52.8
785523,Europe,Ireland,,Dublin,11,1,1995,50.2
785524,Europe,Ireland,,Dublin,11,2,1995,47.9
785525,Europe,Ireland,,Dublin,11,3,1995,44.3
785526,Europe,Ireland,,Dublin,11,4,1995,50.8
785527,Europe,Ireland,,Dublin,11,5,1995,49.2
785528,Europe,Ireland,,Dublin,11,6,1995,47.4
785529,Europe,Ireland,,Dublin,11,7,1995,54.1
785530,Europe,Ireland,,Dublin,11,8,1995,52.0
785531,Europe,Ireland,,Dublin,11,9,1995,41.6
785532,Europe,Ireland,,Dublin,11,10,1995,43.4
785533,Europe,Ireland,,Dublin,11,11,1995,51.0
785534,Europe,Ireland,,Dublin,11,12,1995,54.8
785535,Europe,Ireland,,Dublin,11,13,1995,51.1
785536,Europe,Ireland,,Dublin,11,14,1995,47.5
785537,Europe,Ireland,,Dublin,11,15,1995,48.8
785538,Europe,Ireland,,Dublin,11,16,1995,39.8
785539,Europe,Ireland,,Dublin,11,17,1995,33.9
785540,Europe,Ireland,,Dublin,11,18,1995,33.3
785541,Europe,Ireland,,Dublin,11,19,1995,34.9
785542,Europe,Ireland,,Dublin,11,20,1995,45.8
785543,Europe,Ireland,,Dublin,11,21,1995,53.2
785544,Europe,Ireland,,Dublin,11,22,1995,47.4
785545,Europe,Ireland,,Dublin,11,23,1995,53.3
785546,Europe,Ireland,,Dublin,11,24,1995,51.7
785547,Europe,Ireland,,Dublin,11,25,1995,40.4
785548,Europe,Ireland,,Dublin,11,26,1995,42.6
785549,Europe,Ireland,,Dublin,11,27,1995,43.2
785550,Europe,Ireland,,Dublin,11,28,1995,46.1
785551,Europe,Ireland,,Dublin,11,29,1995,50.3
785552,Europe,Ireland,,Dublin,11,30,1995,48.3
785553,Europe,Ireland,,Dublin,12,1,1995,50.5
785554,Europe,Ireland,,Dublin,12,2,1995,52.2
785555,Europe,Ireland,,Dublin,12,3,1995,49.9
785556,Europe,Ireland,,Dublin,12,4,1995,42.4
785557,Europe,Ireland,,Dublin,12,5,1995,39.8
785558,Europe,Ireland,,Dublin,12,6,1995,37.7
785559,Europe,Ireland,,Dublin,12,7,1995,35.2
785560,Europe,Ireland,,Dublin,12,8,1995,40.2
785561,Europe,Ireland,,Dublin,12,9,1995,43.7
785562,Europe,Ireland,,Dublin,12,10,1995,40.5
785563,Europe,Ireland,,Dublin,12,11,1995,39.2
785564,Europe,Ireland,,Dublin,12,12,1995,41.8
785565,Europe,Ireland,,Dublin,12,13,1995,44.8
785566,Europe,Ireland,,Dublin,12,14,1995,43.0
785567,Europe,Ireland,,Dublin,12,15,1995,42.7
785568,Europe,Ireland,,Dublin,12,16,1995,43.2
785569,Europe,Ireland,,Dublin,12,17,1995,42.8
785570,Europe,Ireland,,Dublin,12,18,1995,42.0
785571,Europe,Ireland,,Dublin,12,19,1995,42.1
785572,Europe,Ireland,,Dublin,12,20,1995,38.0
785573,Europe,Ireland,,Dublin,12,21,1995,42.8
785574,Europe,Ireland,,Dublin,12,22,1995,46.3
785575,Europe,Ireland,,Dublin,12,23,1995,40.8
785576,Europe,Ireland,,Dublin,12,24,1995,34.0
785577,Europe,Ireland,,Dublin,12,25,1995,30.5
785578,Europe,Ireland,,Dublin,12,26,1995,29.2
785579,Europe,Ireland,,Dublin,12,27,1995,26.2
785580,Europe,Ireland,,Dublin,12,28,1995,32.6
785581,Europe,Ireland,,Dublin,12,29,1995,35.4
785582,Europe,Ireland,,Dublin,12,30,1995,36.8
785583,Europe,Ireland,,Dublin,12,31,1995,40.5
785584,Europe,Ireland,,Dublin,1,1,1996,46.7
785585,Europe,Ireland,,Dublin,1,2,1996,46.0
785586,Europe,Ireland,,Dublin,1,3,1996,48.1
785587,Europe,Ireland,,Dublin,1,4,1996,45.6
785588,Europe,Ireland,,Dublin,1,5,1996,45.2
785589,Europe,Ireland,,Dublin,1,6,1996,45.5
785590,Europe,Ireland,,Dublin,1,7,1996,47.4
785591,Europe,Ireland,,Dublin,1,8,1996,48.2
785592,Europe,Ireland,,Dublin,1,9,1996,48.3
785593,Europe,Ireland,,Dublin,1,10,1996,40.9
785594,Europe,Ireland,,Dublin,1,11,1996,45.8
785595,Europe,Ireland,,Dublin,1,12,1996,47.4
785596,Europe,Ireland,,Dublin,1,13,1996,47.3
785597,Europe,Ireland,,Dublin,1,14,1996,48.6
785598,Europe,Ireland,,Dublin,1,15,1996,47.8
785599,Europe,Ireland,,Dublin,1,16,1996,46.1
785600,Europe,Ireland,,Dublin,1,17,1996,49.3
785601,Europe,Ireland,,Dublin,1,18,1996,48.7
785602,Europe,Ireland,,Dublin,1,19,1996,46.1
785603,Europe,Ireland,,Dublin,1,20,1996,44.0
785604,Europe,Ireland,,Dublin,1,21,1996,40.4
785605,Europe,Ireland,,Dublin,1,22,1996,39.5
785606,Europe,Ireland,,Dublin,1,23,1996,40.0
785607,Europe,Ireland,,Dublin,1,24,1996,38.9
785608,Europe,Ireland,,Dublin,1,25,1996,35.8
785609,Europe,Ireland,,Dublin,1,26,1996,33.3
785610,Europe,Ireland,,Dublin,1,27,1996,31.8
785611,Europe,Ireland,,Dublin,1,28,1996,34.9
785612,Europe,Ireland,,Dublin,1,29,1996,35.2
785613,Europe,Ireland,,Dublin,1,30,1996,37.8
785614,Europe,Ireland,,Dublin,1,31,1996,37.0
785615,Europe,Ireland,,Dublin,2,1,1996,37.1
785616,Europe,Ireland,,Dublin,2,2,1996,37.3
785617,Europe,Ireland,,Dublin,2,3,1996,35.9
785618,Europe,Ireland,,Dublin,2,4,1996,35.4
785619,Europe,Ireland,,Dublin,2,5,1996,40.2
785620,Europe,Ireland,,Dublin,2,6,1996,34.4
785621,Europe,Ireland,,Dublin,2,7,1996,36.1
785622,Europe,Ireland,,Dublin,2,8,1996,35.6
785623,Europe,Ireland,,Dublin,2,9,1996,44.5
785624,Europe,Ireland,,Dublin,2,10,1996,43.3
785625,Europe,Ireland,,Dublin,2,11,1996,43.3
785626,Europe,Ireland,,Dublin,2,12,1996,39.8
785627,Europe,Ireland,,Dublin,2,13,1996,39.0
785628,Europe,Ireland,,Dublin,2,14,1996,34.4
785629,Europe,Ireland,,Dublin,2,15,1996,40.3
785630,Europe,Ireland,,Dublin,2,16,1996,46.0
785631,Europe,Ireland,,Dublin,2,17,1996,44.7
785632,Europe,Ireland,,Dublin,2,18,1996,39.3
785633,Europe,Ireland,,Dublin,2,19,1996,36.7
785634,Europe,Ireland,,Dublin,2,20,1996,35.0
785635,Europe,Ireland,,Dublin,2,21,1996,34.3
785636,Europe,Ireland,,Dublin,2,22,1996,40.3
785637,Europe,Ireland,,Dublin,2,23,1996,42.8
785638,Europe,Ireland,,Dublin,2,24,1996,39.7
785639,Europe,Ireland,,Dublin,2,25,1996,33.5
785640,Europe,Ireland,,Dublin,2,26,1996,34.5
785641,Europe,Ireland,,Dublin,2,27,1996,36.9
785642,Europe,Ireland,,Dublin,2,28,1996,37.1
785643,Europe,Ireland,,Dublin,2,29,1996,39.9
785644,Europe,Ireland,,Dublin,3,1,1996,43.6
785645,Europe,Ireland,,Dublin,3,2,1996,44.1
785646,Europe,Ireland,,Dublin,3,3,1996,44.3
785647,Europe,Ireland,,Dublin,3,4,1996,43.2
785648,Europe,Ireland,,Dublin,3,5,1996,42.3
785649,Europe,Ireland,,Dublin,3,6,1996,41.3
785650,Europe,Ireland,,Dublin,3,7,1996,41.4
785651,Europe,Ireland,,Dublin,3,8,1996,39.8
785652,Europe,Ireland,,Dublin,3,9,1996,40.6
785653,Europe,Ireland,,Dublin,3,10,1996,41.8
785654,Europe,Ireland,,Dublin,3,11,1996,46.8
785655,Europe,Ireland,,Dublin,3,12,1996,42.5
785656,Europe,Ireland,,Dublin,3,13,1996,34.0
785657,Europe,Ireland,,Dublin,3,14,1996,36.6
785658,Europe,Ireland,,Dublin,3,15,1996,39.5
785659,Europe,Ireland,,Dublin,3,16,1996,41.2
785660,Europe,Ireland,,Dublin,3,17,1996,41.4
785661,Europe,Ireland,,Dublin,3,18,1996,42.9
785662,Europe,Ireland,,Dublin,3,19,1996,43.2
785663,Europe,Ireland,,Dublin,3,20,1996,39.2
785664,Europe,Ireland,,Dublin,3,21,1996,41.0
785665,Europe,Ireland,,Dublin,3,22,1996,42.8
785666,Europe,Ireland,,Dublin,3,23,1996,42.8
785667,Europe,Ireland,,Dublin,3,24,1996,43.4
785668,Europe,Ireland,,Dublin,3,25,1996,41.6
785669,Europe,Ireland,,Dublin,3,26,1996,40.3
785670,Europe,Ireland,,Dublin,3,27,1996,37.3
785671,Europe,Ireland,,Dublin,3,28,1996,41.2
785672,Europe,Ireland,,Dublin,3,29,1996,40.6
785673,Europe,Ireland,,Dublin,3,30,1996,39.0
785674,Europe,Ireland,,Dublin,3,31,1996,37.7
785675,Europe,Ireland,,Dublin,4,1,1996,40.8
785676,Europe,Ireland,,Dublin,4,2,1996,41.1
785677,Europe,Ireland,,Dublin,4,3,1996,42.2
785678,Europe,Ireland,,Dublin,4,4,1996,41.3
785679,Europe,Ireland,,Dublin,4,5,1996,42.0
785680,Europe,Ireland,,Dublin,4,6,1996,40.0
785681,Europe,Ireland,,Dublin,4,7,1996,41.7
785682,Europe,Ireland,,Dublin,4,8,1996,52.8
785683,Europe,Ireland,,Dublin,4,9,1996,48.9
785684,Europe,Ireland,,Dublin,4,10,1996,49.7
785685,Europe,Ireland,,Dublin,4,11,1996,43.8
785686,Europe,Ireland,,Dublin,4,12,1996,44.4
785687,Europe,Ireland,,Dublin,4,13,1996,43.0
785688,Europe,Ireland,,Dublin,4,14,1996,47.5
785689,Europe,Ireland,,Dublin,4,15,1996,51.4
785690,Europe,Ireland,,Dublin,4,16,1996,50.6
785691,Europe,Ireland,,Dublin,4,17,1996,48.7
785692,Europe,Ireland,,Dublin,4,18,1996,49.4
785693,Europe,Ireland,,Dublin,4,19,1996,49.2
785694,Europe,Ireland,,Dublin,4,20,1996,46.8
785695,Europe,Ireland,,Dublin,4,21,1996,47.4
785696,Europe,Ireland,,Dublin,4,22,1996,51.1
785697,Europe,Ireland,,Dublin,4,23,1996,48.1
785698,Europe,Ireland,,Dublin,4,24,1996,47.6
